Incident ID,Stolen,Type,index
1398927, Unknown, Unknown,0.0
1395723, Unknown, Unknown,0.0
1395374, Stolen, Unknown,0.0
1400050, Unknown, Unknown,0.0
1393281, Unknown, Unknown,0.0
1393162, Unknown, Unknown,0.0
1392942, Unknown, Unknown,0.0
1392351, Stolen, Handgun,0.0
1394434, Unknown, Unknown,0.0
1395097, Unknown, Handgun,0.0
1392677, Unknown, Unknown,0.0
1390919, Unknown, Unknown,0.0
1390793, Unknown, Unknown,0.0
1387642, Unknown, Unknown,0.0
1387168, Unknown, Unknown,0.0
1388834, Unknown, Unknown,0.0
1385486, Unknown, Unknown,0.0
1384330, Unknown, Unknown,0.0
1381613, Unknown, Shotgun,0.0
1377938, Unknown, Unknown,0.0
1376917, Unknown, Unknown,0.0
1377378, Unknown, Unknown,0.0
1372960, Unknown, Unknown,0.0
1370948, Unknown, Unknown,0.0
1372315, Unknown, 25 Auto,0.0
1370591, Unknown, Unknown,0.0
1370974, Unknown, 22 LR,0.0
1371988, Unknown, Unknown,0.0
1370249, Unknown, Handgun,0.0
1370287, Unknown, Unknown,0.0
1366615, Unknown, Handgun,0.0
1368008, Unknown, 9mm,0.0
1365495, Unknown, Unknown,0.0
1364591, Unknown, Unknown,0.0
1363434, Unknown, Unknown,0.0
1362942, Unknown, Handgun,0.0
1364291, Unknown, Unknown,0.0
1362434, Unknown, Unknown,0.0
1360750, Unknown, Unknown,0.0
1359562, Unknown, Unknown,0.0
1360810, Unknown, Unknown,0.0
1354947, Unknown, Unknown,0.0
1354713, Unknown, Unknown,0.0
1383237, Unknown, Handgun,0.0
1352829, Stolen, Unknown,0.0
1354026, Unknown, Unknown,0.0
1353439, Unknown, Unknown,0.0
1352207, Unknown, Unknown,0.0
1356292, Unknown, Unknown,0.0
1351519, Unknown, Handgun,0.0
1349563, Unknown, Unknown,0.0
1350746, Unknown, Unknown,0.0
1348185, Unknown, Unknown,0.0
1348026, Unknown, Handgun,0.0
1347878, Unknown, Unknown,0.0
1346113, Unknown, Unknown,0.0
1345043, Unknown, Unknown,0.0
1343682, Unknown, Unknown,0.0
1343015, Unknown, Unknown,0.0
1343223, Unknown, Unknown,0.0
1343205, Unknown, Unknown,0.0
1347871, Unknown, Unknown,0.0
1342924, Unknown, 22 LR,0.0
1341626, Unknown, Unknown,0.0
1340335, Unknown, Handgun,0.0
1340440, Unknown, Unknown,0.0
1334155, Unknown, Unknown,0.0
1333774, Unknown, Unknown,0.0
1331403, Unknown, Unknown,0.0
1331529, Unknown, Unknown,0.0
1329984, Unknown, Unknown,0.0
1329406, Unknown, Unknown,0.0
1326968, Unknown, Unknown,0.0
1323697, Unknown, Unknown,0.0
1323311, Unknown, Unknown,0.0
1323453, Unknown, Unknown,0.0
1322043, Unknown, Unknown,0.0
1320271, Unknown, Unknown,0.0
1321354, Unknown, Unknown,0.0
1320361, Unknown, Unknown,0.0
1318461, Unknown, 22 LR,0.0
1318649, Unknown, 25 Auto,0.0
1322220, Unknown, Unknown,0.0
1314249, Unknown, Unknown,0.0
1313441, Unknown, Rifle,0.0
1309738, Unknown, 357 Mag,0.0
1308070, Unknown, Unknown,0.0
1308482, Unknown, Unknown,0.0
1307368, Unknown, 410 gauge,0.0
1306428, Unknown, Unknown,0.0
1308718, Unknown, Unknown,0.0
1306395, Unknown, Unknown,0.0
1306941, Unknown, Unknown,0.0
1305643, Unknown, Unknown,0.0
1306011, Unknown, Unknown,0.0
1304982, Unknown, Unknown,0.0
1304673, Unknown, Unknown,0.0
1305283, Unknown, Handgun,0.0
1303798, Unknown, Unknown,0.0
1314478, Unknown, 9mm,0.0
1305697, Unknown, Unknown,0.0
1305254, Unknown, Unknown,0.0
1302992, Unknown, Unknown,0.0
1300600, Unknown, Unknown,0.0
1301688, Unknown, Unknown,0.0
1299668, Unknown, Unknown,0.0
1297524, Unknown, Handgun,0.0
1296573, Unknown, Unknown,0.0
1295963, Unknown, Unknown,0.0
1295161, Unknown, Rifle,0.0
1356860, Unknown, Unknown,0.0
1293992, Unknown, Rifle,0.0
1291882, Unknown, Handgun,0.0
1292019, Unknown, Unknown,0.0
1289551, Not-stolen, Handgun,0.0
1289802, Unknown, Unknown,0.0
1289271, Stolen, Unknown,0.0
1289265, Unknown, Unknown,0.0
1288497, Stolen, Handgun,0.0
1299646, Unknown, Unknown,0.0
1286304, Unknown, Unknown,0.0
1286417, Unknown, 9mm,0.0
1284928, Unknown, Handgun,0.0
1283079, Unknown, Unknown,0.0
1282886, Unknown, Unknown,0.0
1282603, Unknown, Unknown,0.0
1294928, Unknown, Unknown,0.0
1287865, Unknown, 308 Win,0.0
1281105, Unknown, Handgun,0.0
1281382, Unknown, Unknown,0.0
1280326, Unknown, Unknown,0.0
1283283, Unknown, Handgun,0.0
1278429, Stolen, 38 Spl,0.0
1280781, Unknown, 45 Auto,0.0
1278409, Unknown, Unknown,0.0
1278778, Unknown, 9mm,0.0
1277231, Unknown, Unknown,0.0
1277643, Unknown, Unknown,0.0
1277170, Unknown, 22 LR,0.0
1277695, Unknown, Unknown,0.0
1275012, Unknown, Unknown,0.0
1274111, Unknown, Unknown,0.0
1273730, Unknown, Handgun,0.0
1273747, Unknown, Shotgun,0.0
1273720, Unknown, Unknown,0.0
1274244, Unknown, Unknown,0.0
1275310, Unknown, Unknown,0.0
1273048, Unknown, Unknown,0.0
1272272, Stolen, Unknown,0.0
1275429, Unknown, Unknown,0.0
1271590, Unknown, 22 LR,0.0
1269978, Unknown, Unknown,0.0
1271151, Unknown, Unknown,0.0
1269471, Unknown, Unknown,0.0
1333192, Unknown, Unknown,0.0
1274252, Unknown, Unknown,0.0
1267974, Unknown, Handgun,0.0
1266905, Unknown, Unknown,0.0
1267534, Unknown, Unknown,0.0
1266173, Unknown, Unknown,0.0
1265736, Unknown, 38 Spl,0.0
1263209, Unknown, Rifle,0.0
1264802, Unknown, Unknown,0.0
1262836, Unknown, Unknown,0.0
1262235, Unknown, Handgun,0.0
1260953, Unknown, Unknown,0.0
1261110, Unknown, Unknown,0.0
1260484, Unknown, 223 Rem [AR-15],0.0
1261090, Unknown, Unknown,0.0
1258777, Unknown, Unknown,0.0
1257873, Unknown, Unknown,0.0
1258320, Unknown, Unknown,0.0
1259582, Unknown, Other,0.0
1259687, Unknown, Unknown,0.0
1257514, Unknown, Rifle,0.0
1256271, Unknown, Handgun,0.0
1256752, Unknown, Unknown,0.0
1256731, Unknown, 9mm,0.0
1255632, Unknown, Unknown,0.0
1256230, Unknown, Unknown,0.0
1255061, Unknown, Unknown,0.0
1254561, Unknown, Unknown,0.0
1253548, Unknown, 308 Win,0.0
1308385, Unknown, Unknown,0.0
1253111, Unknown, Unknown,0.0
1252415, Unknown, Unknown,0.0
1253765, Unknown, Unknown,0.0
1253410, Unknown, Unknown,0.0
1253708, Unknown, Unknown,0.0
1252355, Unknown, Unknown,0.0
1253016, Unknown, Rifle,0.0
1252919, Unknown, Unknown,0.0
1252211, Unknown, 9mm,0.0
1251637, Unknown, Handgun,0.0
1248514, Unknown, Unknown,0.0
1248553, Unknown, Unknown,0.0
1255784, Unknown, 44 Mag,0.0
1247546, Unknown, Handgun,0.0
1247630, Unknown, Unknown,0.0
1247542, Unknown, Handgun,0.0
1255624, Unknown, Unknown,0.0
1248178, Unknown, Unknown,0.0
1245218, Unknown, 357 Mag,0.0
1245110, Unknown, 45 Auto,0.0
1245028, Unknown, 308 Win,0.0
1243719, Unknown, Unknown,0.0
1240934, Unknown, Unknown,0.0
1240563, Unknown, Unknown,0.0
1245249, Unknown, Unknown,0.0
1238134, Unknown, Unknown,0.0
1238289, Unknown, Rifle,0.0
1238638, Unknown, Unknown,0.0
1238006, Unknown, Unknown,0.0
1236881, Unknown, Unknown,0.0
1235835, Unknown, Unknown,0.0
1235182, Unknown, Unknown,0.0
1235301, Unknown, Unknown,0.0
1236272, Unknown, Unknown,0.0
1229736, Unknown, Unknown,0.0
1228092, Unknown, 22 LR,0.0
1228741, Unknown, Unknown,0.0
1227604, Unknown, Unknown,0.0
1236855, Unknown, Unknown,0.0
1227183, Unknown, Handgun,0.0
1227401, Unknown, Handgun,0.0
1228329, Unknown, Unknown,0.0
1227383, Unknown, Unknown,0.0
1226148, Unknown, Unknown,0.0
1225259, Unknown, 9mm,0.0
1223968, Unknown, Unknown,0.0
1557908, Unknown, Unknown,0.0
1556936, Unknown, Unknown,0.0
1557895, Unknown, Unknown,0.0
1556898, Unknown, Unknown,0.0
1556751, Unknown, Unknown,0.0
1557256, Unknown, Unknown,0.0
1556994, Unknown, 45 Auto,0.0
1558064, Unknown, Shotgun,0.0
1556946, Unknown, Unknown,0.0
1556943, Unknown, Unknown,0.0
1556939, Unknown, Unknown,0.0
1556318, Unknown, Unknown,0.0
1557776, Unknown, Handgun,0.0
1556886, Unknown, 40 SW,0.0
1556456, Unknown, Unknown,0.0
1555294, Unknown, Unknown,0.0
1555273, Unknown, Unknown,0.0
1556302, Unknown, Unknown,0.0
1555786, Unknown, Unknown,0.0
1555003, Unknown, Unknown,0.0
1554896, Unknown, 9mm,0.0
1554026, Unknown, Unknown,0.0
1554474, Unknown, Unknown,0.0
1554287, Unknown, Unknown,0.0
1554188, Unknown, Unknown,0.0
1553692, Unknown, Unknown,0.0
1553105, Unknown, Unknown,0.0
1555624, Unknown, Unknown,0.0
1553704, Unknown, Unknown,0.0
1552815, Unknown, Unknown,0.0
1552021, Unknown, Unknown,0.0
1551921, Unknown, Unknown,0.0
1550986, Unknown, 44 Mag,0.0
1551772, Unknown, Unknown,0.0
1550932, Unknown, Unknown,0.0
1551302, Unknown, Unknown,0.0
1551193, Unknown, Unknown,0.0
1551449, Unknown, Unknown,0.0
1551879, Unknown, Unknown,0.0
1550420, Unknown, Unknown,0.0
1550826, Unknown, Rifle,0.0
1550742, Unknown, Shotgun,0.0
1550499, Unknown, Unknown,0.0
1550312, Unknown, Unknown,0.0
1550035, Unknown, Unknown,0.0
1548839, Unknown, Unknown,0.0
1549478, Unknown, Unknown,0.0
1549421, Unknown, Shotgun,0.0
1549242, Unknown, Unknown,0.0
1548953, Unknown, Unknown,0.0
1547198, Unknown, Unknown,0.0
1547789, Unknown, Unknown,0.0
1546923, Unknown, Unknown,0.0
1553971, Unknown, Unknown,0.0
1547117, Unknown, Unknown,0.0
1547094, Not-stolen, Handgun,0.0
1546051, Unknown, Unknown,0.0
1546044, Unknown, Unknown,0.0
1545663, Unknown, Unknown,0.0
1545613, Unknown, Unknown,0.0
1547668, Unknown, Unknown,0.0
1545621, Unknown, Unknown,0.0
1547793, Stolen, Handgun,0.0
1546257, Unknown, Handgun,0.0
1545693, Unknown, Unknown,0.0
1544824, Unknown, Unknown,0.0
1545769, Unknown, Unknown,0.0
1548609, Unknown, 12 gauge,0.0
1545344, Unknown, Unknown,0.0
1543955, Unknown, Unknown,0.0
1542930, Unknown, Unknown,0.0
1542989, Unknown, Handgun,0.0
1543849, Unknown, 9mm,0.0
1543420, Unknown, Unknown,0.0
1543145, Unknown, Unknown,0.0
1546745, Unknown, Unknown,0.0
1542105, Unknown, Unknown,0.0
1543439, Unknown, Unknown,0.0
1541703, Not-stolen, 380 Auto,0.0
1541070, Unknown, Unknown,0.0
1541044, Unknown, Unknown,0.0
1543217, Unknown, Unknown,0.0
1541020, Unknown, Handgun,0.0
1542366, Unknown, Handgun,0.0
1540783, Unknown, Unknown,0.0
1541084, Unknown, Unknown,0.0
1541956, Unknown, Unknown,0.0
1539930, Not-stolen, Unknown,0.0
1541353, Unknown, Unknown,0.0
1552483, Unknown, Handgun,0.0
1540100, Unknown, Rifle,0.0
1539616, Unknown, Unknown,0.0
1539036, Unknown, Unknown,0.0
1539303, Unknown, Unknown,0.0
1542600, Unknown, Handgun,0.0
1539599, Unknown, Rifle,0.0
1538507, Unknown, Unknown,0.0
1539044, Not-stolen, Unknown,0.0
1539597, Unknown, Handgun,0.0
1538894, Unknown, 9mm,0.0
1538844, Unknown, Unknown,0.0
1538486, Unknown, Unknown,0.0
1537077, Unknown, Unknown,0.0
1537545, Unknown, Rifle,0.0
1537210, Unknown, Handgun,0.0
1537956, Unknown, Unknown,0.0
1536730, Unknown, Unknown,0.0
1537409, Unknown, 40 SW,0.0
1536509, Unknown, Unknown,0.0
1536162, Stolen, 9mm,0.0
1535287, Unknown, Unknown,0.0
1535141, Unknown, Unknown,0.0
1534542, Unknown, Unknown,0.0
1534539, Unknown, Unknown,0.0
1534790, Unknown, Unknown,0.0
1533833, Unknown, Handgun,0.0
1533818, Unknown, Unknown,0.0
1533783, Unknown, Unknown,0.0
1533249, Unknown, Unknown,0.0
1540338, Unknown, Other,0.0
1533246, Unknown, Unknown,0.0
1543976, Unknown, 9mm,0.0
1532410, Unknown, Unknown,0.0
1531815, Unknown, Unknown,0.0
1531818, Unknown, Unknown,0.0
1531711, Unknown, Unknown,0.0
1532137, Unknown, Unknown,0.0
1531015, Unknown, Unknown,0.0
1531397, Unknown, 45 Auto,0.0
1537873, Unknown, Unknown,0.0
1531890, Unknown, Handgun,0.0
1533566, Unknown, 28 gauge,0.0
1531663, Unknown, 9mm,0.0
1530391, Unknown, Unknown,0.0
1533563, Unknown, 12 gauge,0.0
1530037, Unknown, Unknown,0.0
1530444, Unknown, Unknown,0.0
1528765, Unknown, Unknown,0.0
1529370, Unknown, Handgun,0.0
1529037, Unknown, Unknown,0.0
1528668, Unknown, Unknown,0.0
1528072, Unknown, Unknown,0.0
1527698, Unknown, Unknown,0.0
1528236, Unknown, Unknown,0.0
1527029, Unknown, Unknown,0.0
1526663, Unknown, Unknown,0.0
1527115, Unknown, Unknown,0.0
1526887, Not-stolen, Handgun,0.0
1527623, Unknown, 40 SW,0.0
1525293, Unknown, Unknown,0.0
1527399, Unknown, Unknown,0.0
1526597, Unknown, Unknown,0.0
1525852, Unknown, Unknown,0.0
1525710, Unknown, Unknown,0.0
1527350, Unknown, Other,0.0
1532667, Unknown, 22 LR,0.0
1525136, Stolen, Handgun,0.0
1525611, Unknown, Unknown,0.0
1524967, Unknown, Unknown,0.0
1523739, Unknown, Unknown,0.0
1525032, Unknown, 9mm,0.0
1525008, Unknown, Unknown,0.0
1523799, Stolen, Handgun,0.0
1524233, Unknown, Unknown,0.0
1522915, Unknown, Unknown,0.0
1523889, Unknown, Unknown,0.0
1522577, Unknown, 9mm,0.0
1521981, Unknown, Unknown,0.0
1522427, Unknown, Unknown,0.0
1521272, Unknown, Unknown,0.0
1522287, Unknown, Unknown,0.0
1521062, Unknown, Unknown,0.0
1520708, Unknown, Unknown,0.0
1521210, Unknown, Unknown,0.0
1520435, Unknown, Unknown,0.0
1520448, Unknown, Unknown,0.0
1544923, Unknown, Unknown,0.0
1519748, Unknown, Unknown,0.0
1520255, Unknown, Unknown,0.0
1519598, Unknown, Unknown,0.0
1519853, Not-stolen, Handgun,0.0
1519318, Unknown, Unknown,0.0
1521740, Unknown, Handgun,0.0
1519704, Unknown, Unknown,0.0
1518523, Unknown, Unknown,0.0
1519593, Unknown, Unknown,0.0
1519108, Unknown, Unknown,0.0
1518691, Unknown, Unknown,0.0
1518371, Unknown, 223 Rem [AR-15],0.0
1520945, Unknown, Unknown,0.0
1519728, Unknown, 22 LR,0.0
1518214, Unknown, Unknown,0.0
1518901, Unknown, Unknown,0.0
1517953, Unknown, Unknown,0.0
1518231, Unknown, Unknown,0.0
1517838, Not-stolen, Unknown,0.0
1517829, Unknown, Unknown,0.0
1518793, Unknown, Unknown,0.0
1517474, Unknown, Unknown,0.0
1516096, Unknown, Unknown,0.0
1515762, Unknown, Unknown,0.0
1517119, Unknown, Unknown,0.0
1514977, Unknown, Unknown,0.0
1515840, Unknown, Unknown,0.0
1515332, Unknown, Unknown,0.0
1517329, Unknown, 38 Spl,0.0
1516010, Unknown, Unknown,0.0
1517121, Unknown, Unknown,0.0
1514853, Unknown, Unknown,0.0
1515149, Unknown, Unknown,0.0
1516318, Unknown, Handgun,0.0
1514183, Unknown, Unknown,0.0
1514882, Unknown, Unknown,0.0
1514447, Unknown, Unknown,0.0
1514250, Unknown, Unknown,0.0
1516063, Unknown, Unknown,0.0
1513922, Unknown, Unknown,0.0
1513593, Unknown, Handgun,0.0
1518491, Unknown, Unknown,0.0
1513731, Not-stolen, Handgun,0.0
1511861, Unknown, Unknown,0.0
1523142, Unknown, Unknown,0.0
1512670, Unknown, Unknown,0.0
1510614, Unknown, Unknown,0.0
1512046, Unknown, Unknown,0.0
1510020, Unknown, Unknown,0.0
1510857, Unknown, Unknown,0.0
1509882, Unknown, 9mm,0.0
1510131, Unknown, Unknown,0.0
1510016, Unknown, Unknown,0.0
1510433, Unknown, Unknown,0.0
1511211, Unknown, Unknown,0.0
1510990, Unknown, Unknown,0.0
1508328, Unknown, Unknown,0.0
1508681, Unknown, Unknown,0.0
1510123, Unknown, Unknown,0.0
1508982, Unknown, Unknown,0.0
1508966, Unknown, Unknown,0.0
1509214, Unknown, Unknown,0.0
1511221, Unknown, Unknown,0.0
1508171, Unknown, Unknown,0.0
1509396, Unknown, Unknown,0.0
1507518, Unknown, Unknown,0.0
1508103, Unknown, Unknown,0.0
1506430, Unknown, Unknown,0.0
1507018, Unknown, 45 Auto,0.0
1505397, Unknown, Unknown,0.0
1504831, Unknown, Unknown,0.0
1504828, Unknown, Unknown,0.0
1505191, Unknown, Unknown,0.0
1505420, Unknown, Unknown,0.0
1505270, Unknown, 40 SW,0.0
1504579, Unknown, 22 LR,0.0
1504881, Unknown, Unknown,0.0
1504420, Unknown, Unknown,0.0
1504589, Stolen, 9mm,0.0
1506323, Unknown, Shotgun,0.0
1504267, Unknown, Unknown,0.0
1503403, Unknown, Unknown,0.0
1503313, Unknown, Shotgun,0.0
1504023, Unknown, Unknown,0.0
1504020, Unknown, Unknown,0.0
1503526, Unknown, Unknown,0.0
1502903, Unknown, Unknown,0.0
1501433, Unknown, Unknown,0.0
1502387, Unknown, Unknown,0.0
1502126, Unknown, Unknown,0.0
1501128, Unknown, Unknown,0.0
1505171, Unknown, Handgun,0.0
1501152, Unknown, Unknown,0.0
1501150, Unknown, Unknown,0.0
1501256, Unknown, Unknown,0.0
1500341, Unknown, Unknown,0.0
1500180, Stolen, 40 SW,0.0
1500553, Unknown, Shotgun,0.0
1500602, Unknown, Unknown,0.0
1499662, Unknown, Unknown,0.0
1500376, Unknown, Unknown,0.0
1499631, Unknown, Unknown,0.0
1499610, Unknown, Unknown,0.0
1499393, Unknown, Unknown,0.0
1499482, Unknown, 12 gauge,0.0
1500042, Unknown, Unknown,0.0
1500044, Unknown, Unknown,0.0
1499526, Unknown, Unknown,0.0
1499151, Unknown, Unknown,0.0
1499619, Unknown, Unknown,0.0
1499791, Unknown, Unknown,0.0
1499782, Unknown, 9mm,0.0
1499293, Unknown, Unknown,0.0
1499261, Unknown, Handgun,0.0
1499192, Unknown, Unknown,0.0
1498633, Unknown, Unknown,0.0
1498843, Unknown, Unknown,0.0
1500934, Unknown, Handgun,0.0
1498260, Unknown, Unknown,0.0
1498901, Unknown, Unknown,0.0
1498874, Unknown, 12 gauge,0.0
1499037, Unknown, Unknown,0.0
1498407, Stolen, Unknown,0.0
1501593, Unknown, Unknown,0.0
1497107, Unknown, Unknown,0.0
1497906, Unknown, Unknown,0.0
1497760, Unknown, Handgun,0.0
1498116, Unknown, Unknown,0.0
1498917, Unknown, Unknown,0.0
1497282, Unknown, Unknown,0.0
1495009, Unknown, Unknown,0.0
1494710, Unknown, Unknown,0.0
1494614, Unknown, Unknown,0.0
1494595, Unknown, Unknown,0.0
1494523, Unknown, Handgun,0.0
1498823, Unknown, Unknown,0.0
1496956, Unknown, 9mm,0.0
1494052, Unknown, Unknown,0.0
1496740, Unknown, Unknown,0.0
1493487, Unknown, Unknown,0.0
1511492, Unknown, 12 gauge,0.0
1493351, Unknown, Unknown,0.0
1494378, Unknown, Unknown,0.0
1494109, Unknown, Unknown,0.0
1497859, Unknown, Unknown,0.0
1493515, Unknown, Unknown,0.0
1493423, Unknown, Unknown,0.0
1492886, Unknown, Unknown,0.0
1513323, Unknown, Unknown,0.0
1491862, Unknown, Unknown,0.0
1491778, Unknown, Unknown,0.0
1494492, Unknown, Unknown,0.0
1491963, Unknown, Unknown,0.0
1495433, Unknown, Unknown,0.0
1494163, Unknown, Unknown,0.0
1497194, Unknown, Unknown,0.0
1491733, Unknown, Unknown,0.0
1491660, Unknown, Unknown,0.0
1493993, Unknown, Unknown,0.0
1491442, Unknown, Unknown,0.0
1490279, Unknown, Unknown,0.0
1490218, Unknown, Shotgun,0.0
1490593, Unknown, Unknown,0.0
1489032, Unknown, Handgun,0.0
1490085, Unknown, Rifle,0.0
1497258, Unknown, Unknown,0.0
1488065, Unknown, Unknown,0.0
1490520, Unknown, Unknown,0.0
1489027, Unknown, Unknown,0.0
1488715, Unknown, Unknown,0.0
1513624, Stolen, Unknown,0.0
1488696, Unknown, Unknown,0.0
1487613, Unknown, Unknown,0.0
1487491, Unknown, Unknown,0.0
1486099, Unknown, Unknown,0.0
1485849, Unknown, Unknown,0.0
1502988, Unknown, Unknown,0.0
1485602, Unknown, Unknown,0.0
1485202, Unknown, Unknown,0.0
1485281, Unknown, Handgun,0.0
1484118, Unknown, Unknown,0.0
1484521, Unknown, Unknown,0.0
1484335, Unknown, Unknown,0.0
1486282, Unknown, Unknown,0.0
1484443, Unknown, Unknown,0.0
1485463, Unknown, Unknown,0.0
1483511, Unknown, Unknown,0.0
1483883, Unknown, Unknown,0.0
1483150, Unknown, Unknown,0.0
1482265, Unknown, Unknown,0.0
1483028, Unknown, Unknown,0.0
1483729, Unknown, Unknown,0.0
1482391, Unknown, Unknown,0.0
1481675, Unknown, Unknown,0.0
1482179, Unknown, Unknown,0.0
1482677, Unknown, Unknown,0.0
1482040, Unknown, Unknown,0.0
1481873, Unknown, Unknown,0.0
1483274, Unknown, Unknown,0.0
1481537, Unknown, Unknown,0.0
1485186, Unknown, Unknown,0.0
1483872, Unknown, Unknown,0.0
1480396, Unknown, 9mm,0.0
1480988, Unknown, Unknown,0.0
1480465, Unknown, Handgun,0.0
1479367, Unknown, Unknown,0.0
1484524, Unknown, Unknown,0.0
1480986, Unknown, Unknown,0.0
1478029, Unknown, Handgun,0.0
1480467, Unknown, Unknown,0.0
1480242, Unknown, Unknown,0.0
1476853, Unknown, Unknown,0.0
1478135, Unknown, Unknown,0.0
1477134, Unknown, Unknown,0.0
1477937, Unknown, Unknown,0.0
1476940, Unknown, Unknown,0.0
1476903, Unknown, Unknown,0.0
1476622, Unknown, Unknown,0.0
1476252, Unknown, Unknown,0.0
1476116, Unknown, Unknown,0.0
1476033, Unknown, Unknown,0.0
1476469, Unknown, Handgun,0.0
1479063, Unknown, Unknown,0.0
1475879, Unknown, Unknown,0.0
1487435, Unknown, Unknown,0.0
1475801, Unknown, Unknown,0.0
1475019, Unknown, Unknown,0.0
1474825, Unknown, Unknown,0.0
1473920, Unknown, Unknown,0.0
1474066, Unknown, Unknown,0.0
1473327, Unknown, Unknown,0.0
1473408, Unknown, 9mm,0.0
1473342, Unknown, Unknown,0.0
1474238, Unknown, 40 SW,0.0
1472381, Unknown, Unknown,0.0
1471310, Unknown, Unknown,0.0
1469693, Unknown, Unknown,0.0
1474063, Unknown, Rifle,0.0
1468561, Unknown, Unknown,0.0
1468996, Unknown, Unknown,0.0
1467479, Unknown, Unknown,0.0
1481762, Unknown, Unknown,0.0
1468540, Unknown, Unknown,0.0
1467205, Unknown, Unknown,0.0
1467190, Unknown, Handgun,0.0
1466676, Unknown, Unknown,0.0
1465660, Unknown, Unknown,0.0
1466641, Unknown, Unknown,0.0
1466619, Unknown, Unknown,0.0
1465943, Unknown, Unknown,0.0
1465500, Unknown, Unknown,0.0
1466122, Unknown, Unknown,0.0
1464984, Unknown, Unknown,0.0
1491636, Unknown, 40 SW,0.0
1465594, Unknown, Unknown,0.0
1466098, Unknown, Handgun,0.0
1464944, Unknown, Unknown,0.0
1465168, Unknown, Handgun,0.0
1462826, Unknown, Unknown,0.0
1462753, Unknown, Unknown,0.0
1463868, Stolen, Unknown,0.0
1464354, Unknown, Unknown,0.0
1463636, Unknown, Unknown,0.0
1462917, Unknown, 45 Auto,0.0
1463429, Unknown, 40 SW,0.0
1464698, Unknown, Unknown,0.0
1461021, Unknown, Unknown,0.0
1461822, Unknown, Unknown,0.0
1463089, Unknown, 38 Spl,0.0
1460288, Unknown, Unknown,0.0
1497805, Unknown, Handgun,0.0
1462736, Unknown, Unknown,0.0
1463966, Unknown, Unknown,0.0
635289, Stolen, Handgun,0.0
633604, Unknown, Unknown,0.0
631856, Unknown, Handgun,0.0
629549, Unknown, Unknown,0.0
629915, Unknown, Unknown,0.0
628317, Unknown, Unknown,0.0
627670, Unknown, Unknown,0.0
627282, Stolen, Unknown,0.0
625854, Unknown, Rifle,0.0
625772, Unknown, Unknown,0.0
625582, Unknown, Handgun,0.0
624551, Unknown, Rifle,0.0
625648, Unknown, Unknown,0.0
623271, Unknown, Rifle,0.0
619570, Unknown, Unknown,0.0
618396, Unknown, Unknown,0.0
616799, Unknown, Unknown,0.0
617512, Unknown, 38 Spl,0.0
616102, Unknown, Handgun,0.0
612579, Unknown, Handgun,0.0
613263, Unknown, Unknown,0.0
610335, Unknown, Handgun,0.0
609280, Unknown, Unknown,0.0
604967, Unknown, Unknown,0.0
604762, Unknown, Rifle,0.0
604904, Unknown, Unknown,0.0
603318, Unknown, Unknown,0.0
602765, Unknown, Unknown,0.0
600398, Unknown, 357 Mag,0.0
599708, Unknown, Unknown,0.0
598940, Unknown, Unknown,0.0
598136, Unknown, Handgun,0.0
598192, Unknown, Unknown,0.0
597756, Unknown, 9mm,0.0
598115, Unknown, Unknown,0.0
597176, Unknown, Rifle,0.0
